fc_num,contact_date,street,city,zip,circumstance,basis,key_situations,vehicle_type,sex,race,ethnicity,age,build,skin_tone,was_frisked,narrative
FC21001988,2021-05-24 17:00:00,,ROXBURY,2118,Stopped,Intel,,,Male,Black,,45.0,Heavy,Medium Brown,0,"As a result of an ongoing drug investigation conducted by the D4-DCU, Sgt. Browning (V938) directed the D201F to conduct an FIO of an individual in the area of Southampton Street and Atkinson Street, Boston. With the description provided by other members of the D4-DCU, Officers located and identified a male subject,XXX XX/XX/XXXXThe description given was black male wearing a purple zip up hooded sweatshirt and a black face mask. D201F (Croke/Gambon)"
FC21002031,2021-05-27 13:30:00,BELLFLOWER ST,DORCHESTER,2125,Stopped,Probable Cause,,Suv (sport Utility Vehicle),Male,White,Hispanic Origin,41.0,Stocky,,1,"On 5/27/21 at about 1:30 PM, members of the C6 DCU assisted by members of the YVSF stopped MA reg XXXon Norfolk St pursuant to a drug investigation. Owner/operator XXXdob XX/XX/XXXXpicked up one XXXfollowing a drug transaction for which XXXwill be summonsed for 94C violation. K9 was requested for sweep of car- negative results. XXXreleased forthwith."
FC21002068,2021-06-02 09:43:00,EAST SEVENTH STREET,BOSTON,2127,Stopped,Probable Cause,,,Male,White,Unknown,36.0,,,1,"At 9434am 6/2/21, Officers C Texeira and B DeLaCruz (F102D) responded to XXXEast 7th st for an individual sitting down smoking crack. Upon arrival, officers engaged in conversation with the male, later identified as XXX XX/XX/XXXXXXXwas patted down and checked for warrants. Negative on warrants. XXXwas in fact smoking marijuana not crack. XXXwas issued a Civil citation XXXand removed from the area."
FC21002172,2021-06-11 14:55:00,,BOSTON,2118,Stopped,Probable Cause,,,Male,Black,Not of Hispanic Origin,54.0,Medium,Dark,1,"On the afternoon of Friday, June 11, 2021 members of the Area D-4 Drug Control Unit, under the supervision of Sgt. Browning conducted a drug investigation in the area of Mass Ave/Albany St. XXX was withXXXwho purchased fentanyl from XXX XXXstated to Officer that he had purchased crack cocaine from an unknown male, but had ingested the drugs prior to being stopped by Officers."
FC21002228,2021-06-16 16:15:00,TEMPLE ST,BOSTON,2114,Stopped,Reasonable Suspicion ,,,Male,White,Not of Hispanic Origin,36.0,Thin,Light,1,"District 1 DCU observed a white male later identified as, XXX involved in actions consistent with what appeared to be a drug transaction. Officers verified XXXidentity and determined he did not have a warrant. XXXwas FIO'd and released"
FC21002244,2021-06-16 17:45:00,CHAUNCY ST,BOSTON,2111,Stopped,Reasonable Suspicion ,,,Male,Black,Not of Hispanic Origin,39.0,Medium,,0,"On 6/17/2021, about 5:45 PM officers from the A1 DCU were conducting a drug investigation at Harrison Ave extension. Officers observed 3 males sitting near the rear entrance to 115 Chauncy Street on Harrison Ave Extension. 2 of the males clothing were worn and dirty and they appeared to be homeless. The first male was a light skin black male on a wheelchair wearing a green coat. The second male (later identified as XXX – DOB XX/XX/XXXXwas a tall black male with short dreadlocks wearing a black shirt and green pants. The third party was a black male wearing a white shirt with dark jeans and white sneakers. He appeared to be wearing clean clothing and clean shaven. Officers observed activities consistent with drug consumptions from party 1 and 2. The Officers began to approach the individuals to conduct a threshold inquiry. As the officers began to speak with the individuals, Sgt Edwards noticed the third party began to walk away from the group. Sgt Edwards asked the third party if he could talk to him and the unknown male began to run on Harrison Ave extension towards Avenue de Lafayette. Sgt Edwards and Officer McGovern initiated a foot pursuit which was quickly called off by Sgt. Edwards. Officers released and FIO'd other parties"
FC21002297,2021-06-21 00:00:00,,BOSTON,2122,Stopped,Reasonable Suspicion ,,,Male,White,Not of Hispanic Origin,22.0,Thin,Light,1,"Officer from the C-11 Drug Control Unit conducted a drug investigation XX/XX/XXXXOfficers seized 1 p/b of Heroin along with two Apple Computers suspect could not provide any proper information on how he obtained them. Seized for safe keeping. 1. Apple Mack Book Pro serial # XXX 2. Apple Mac Book Air serial # XXX Apple computers logged into C-11 Evidence Book 02-21, page 25"
FC21002296,2021-06-21 16:00:00,CENTER PLZ,BOSTON,2108,Stopped,Probable Cause,,,Male,White,Not of Hispanic Origin,39.0,,,0,On Monday members of the citywide2 Drug Control Unit conducted an inquiry of XXXinside the CVS pharmacy at 2 Center Plaza. A worker notified police via 911 that they received a package in the name of XXX which contained a large quantity of Crystal Meth. XXXstated he did not know what was in the package that his friend sent to him from California. Drugs were seized by by A-1 Officer Ervin and secured in the A-1 drug safe. XXXwas FIO'd and released from the area.
FC21002555,2021-06-25 11:00:00,BAIRD ST,BOSTON,2124,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,White,,29.0,Heavy,Light,1,"On 6/25/2021 Officers observed MA: XXX (2014 Chevy Cruze, color red) in the area of Woodrow Ave. and Lucerne St. with excessive tint. A CJIS query revealed the registered owner XXX) to not have an active driver's license. Officers attempted to conduct a traffic stop but the vehicle initially failed to stop. The vehicle eventually stopped in the area of XXXBaird Street. The driver XXX) threw a bag out of the passenger side window and then attempted to exit the car. XXX was stopped and detained. The bag was found to have 700+ prescription pills packaged for sale. XXX was also found to have an expired driver's license. He was placed under arrest for Trafficking Class B and VALS. XXX currently has open cases for Trafficking Fentanyl and Distribution of Class A and B."
FC21002554,2021-07-08 12:44:00,MASSACHUSETTS AVENUE/MELNEA CASS BLVD,BOSTON,2118,Stopped,Reasonable Suspicion ,,,Male,Black,Not of Hispanic Origin,56.0,Heavy,,0,"About 12:40PM on Thursday 07/08/21, while on a code 19 in the Melnea Cass Blvd and Massachusetts Avenue area Officers Penella and McCarthy in the D107D observed and unknown male andXXX huddled closely together. Officers observed the unknown white male with money in his hand and XXXwith what appeared to be pills in his hands. Officers exited their marked cruiser to investigate what appeared to be a street level drug exchange. The unknown white male walked away from the scene.XXX stated that he was not selling pills to anyone. Officer McCarthy is familiar with XXXfrom his years worked at District 4. XXXis a black male, mid 50s, approximately 5' 8'' 180 - 200lbs. XXXwas wearing a black t-shirt, camo cargo shorts, black shoes, and had a blue walking cane. A CJIS inquiry for active warrants retuned negative results. BWC's activated."
FC21002577,2021-07-09 11:30:00,MELNEA CASS BOULEVARD,BOSTON,2119,Stopped,Probable Cause,,,Male,Black,Not of Hispanic Origin,41.0,Medium,,1,"Radio call for a removal at 17 Melnea Cass Blvd. Officers arrived on scene and attempted to place the suspect under arrest by virtue of a felony firearm warrant. The suspect fled on foot, after a foot chase was placed under arrest on Melnea Cass Blvd. After a search of the suspect a firearm was recovered, trafficking weight of fentanyl and possession with intent to distribute crack cocaine. Suspect was recently released from prison after serving 10 years for firearm related offenses. D101D Officer Linnane/Torigian D421D Officer Verderico"
FC21002566,2021-07-09 13:05:00,ALLSTATE ROAD,BOSTON,2125,Stopped,Reasonable Suspicion ,,,Male,White,Not of Hispanic Origin,30.0,Medium,,1,"XXX was passed out in the bathroom area of TJ Maxx with drug paraphernalia and miscellaneous belongings in disarray around him. After a few sternum rubs, XXXregained consciousness and was apologetic for, ""making a scene."" XXXdeclined EMS but did express interest in seeking help offered by Street Outreach due to his drug addiction and him currently being homeless. XXXwas FIO'd and released. -F630D (Cubarney)"
FC21002591,2021-07-11 01:00:00,SOUTHAMPTON ST,ROXBURY,2118,Stopped,Encounter,,,Male,Black,Hispanic Origin,53.0,Heavy,,0,"TSTOP for VALS of MA REG: XXX(2007 CHEVY IMPALA: GRAY) at 112 Southampton Street on 07/11/21 at 1:00am. Operator identified as XXX. XXXhas recent trafficking charges for both class A and B. Officers are aware that this is a high drug crime area. F431A (Grande, Burke)"
FC21002654,2021-07-14 00:00:00,WASHINGTON ST,BOSTON,2121,Stopped,Reasonable Suspicion ,,,Male,Black,Not of Hispanic Origin,34.0,Medium,,1,"Detective England of the E13 Drug Control Unit observed active Castlegate Gang Associate XXX(DOB XX/XX/XXXXengage in a hand-to-hand street level drug transaction with an unknown black male at the corner of Blue Hill Ave and Schuyler St. XXXconducted the transaction while he sat in the front left passenger seat of MA REG XXXa black Honda Civic. Detective England is familiar with XXXfrom a previous drug investigation, during which members of the B2 DCU executed a search warrant at XXXresidence of XXXBlue Hill Ave, where both crack cocaine and marijuana were recovered. Officers approached XXXas he sat in the vehicle inside the Burger King parking lot at 100 Washington St. There, XXXinformed Detective England he did in fact sell a small amount of marijuana to the unknown black male. A small personal amount of marijuana was discovered inside the vehicle which XXXwas allowed to keep. Officers were unable to stop the unknown black male. Due to XXXcooperation Detective England informed him he was free to leave. XXXcurrently has an assortment of open firearm charges out of Suffolk Superior Court."
FC21002675,2021-07-15 13:00:00,SOUTHAMPTON ST,ROXBURY,2118,Stopped,,,,Male,White,Not of Hispanic Origin,29.0,,,1,"Officers assigned to the C-6 Drug Control Unit while conducting a Drug Investigation in the area of Southampton St. Stopped XXX(DOB: XX/XX/XXXX Officers observed what appeared to be a drug transaction, however did not recover any narcotics from XXXXXXis currently on Suffolk Superior probation until 03/21/2026. Served 7-10 years in HOC following a numerous guilty convictions out of Barnstable Superior for Armed Robbery, ABDW, and A&B on 60/Disabled with injury. Officers FIO'd XXXand released him from the scene."
FC21002723,2021-07-18 18:40:00,ARLINGTON ST,BRIGHTON,2135,Stopped,Reasonable Suspicion ,,,Male,White,Not of Hispanic Origin,33.0,Thin,,1,Officer's observedXXX outside of XXXArlington street with his t-shirt off wearing a trash bag over his body. Officer's observed XXXspitting numerous orange pills out of his mouth during the encounter. Officer's observed that the suspect XXXwas erratic and under the influence of drugs.
FC21002743,2021-07-20 01:56:00,CHAUNCY ST,BOSTON,2111,Stopped,Encounter,,,Male,Black,Not of Hispanic Origin,51.0,Thin,Medium,0,"About 1:56 AM, on 07/20/21, Officers Grady and Murray (A112A), conducted a Subject Stop at XXXChauncy St., Boston. Officers observed a group of people smoking on the steps of XXXChauncy St. It should be noted there is a visible sign on the building that clearly states ""Private Property, No Smoking."" Officers spoke with an individual (XXX who was at XXXChauncy St. The area of XXXChauncy St. is a known area to A-1 Officers for drug activity. XXXhas an open Possession Class B Substance case out of Boston District Court as well as numerous prior drug related offenses."
FC21002768,2021-07-21 11:12:00,,BOSTON,2108,Stopped,Reasonable Suspicion ,,,Male,White,Not of Hispanic Origin,36.0,Thin,Light,1,A691D and A690D observed XXX in the area of XXXTremont Street conduct an apparent hand to hand transaction with another white male. When Officers attempted to stop XXXhe quickly fled the area. Officers later observed XXXin front of the TD Bank at Winter Street and Winter Place. Officers stopped and questioned XXXwho denied conducting a drug transaction and agreed to a search which yielded negative results for controlled substances. Officers advised XXXand he was released. Negative for WMS. BWC activated. A691D (Florentino) and A690D (Giblin)
FC21002783,2021-07-21 13:16:00,ELLERY ST,SOUTH BOSTON,2127,Stopped,Probable Cause,,,Female,White,Not of Hispanic Origin,40.0,Thin,,0,"About 13:15 on Wednesday, 07/21/21, Officers encountered Ms. XXX sitting on the sidewalk on XXX. Officers observed drug paraphernalia in the immediate area of Ms. XXX A CJIS inquiry revealed that Ms. XXXhad multiple warrants pending for larceny. Recently, XXX has experienced a high volume of attempted break ins. Ms. XXXwas FIO'd and released."
FC21002785,2021-07-22 10:00:00,TOPEKA ST,ROXBURY,2118,Stopped,Intel,,,Male,Black,Not of Hispanic Origin,64.0,Medium,Dark Brown,0,"About 9:57am on Thursday, 07/22/21, Officers Uhrig and Shoemaker in the F102D were given information that MA Reg XXXcould possibly be selling drugs from their vehicle. Officers observed a gray Alfa SUV (MA Reg XXXparked across from the methadone clinic on 99 Topeka St. Officers identified a male in the back seat asXXX (DOB: XX/XX/XXXXMr. XXXimmediately became defensive towards Officers during conversation, and stated that he was only selling cigarettes. The area of Topeka Street is know for high volume drug use and narcotics trade. Mr. XXXwas FIO'd and released."
FC21002893,2021-07-28 09:53:00,DORCHESTER AVENUE,BOSTON,2124,Stopped,Reasonable Suspicion ,,,Female,Black,Not of Hispanic Origin,26.0,,,1,XXX was stopped during a drug investigation . XXXwas also searched and Officers recovered a crack pipe on her person.
FC21002894,2021-07-28 09:53:00,DORCHESTER AVENUE,BOSTON,2124,Stopped,Reasonable Suspicion ,,,Female,Black,Not of Hispanic Origin,26.0,Medium,,1,"XXX was stopped for a threshold inquiry during a drug investigation at XXXDorchester Ave. Members of the C-11 DCU briefly detained XXX, she was searched, verified and released."
FC21002974,2021-08-03 14:45:00,LOUIS PRANG ST,BOSTON,2115,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,,28.0,Muscular,Medium,1,"YVSF Intel - VK23 While on Parker Street, officers observed a rental vehicle (MA reg: XXXwith shoddy stick-on tinted windows far beyond the legal threshold (race, age, sex, or ethnicity of driver not visible). Officers conducted a traffic stop at 65 Louis Prang Street, and the driver was found to be Lenox associate XXX. As the windows opened a large amount of marijuana smoke billowed out of the vehicle. XXXwas removed from the vehicle for field sobriety. Officers noted that XXXwas driving through the rival Mission Hill area, and was wearing a fanny pack across his chest. Further, officers were previously aware he had multiple previous arrests for firearm possession and assaults with firearms. Given all this, a pat frisk for weapons was conducted (negative results). XXXproduced an active driver's license and was deemed not impaired. He was FIO'd and released."
FC21002977,2021-08-03 18:10:00,WASHINGTON ST,JAMAICA PLAIN,2130,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Male,Black,Hispanic Origin,21.0,,,1,"At approximately 6pm on Tuesday 08/03/21, Sgt Det Evans and E-13 Drug Control Unit were in the area of Oakdale St in Jamaica Plain due to recent citizen complaints of drug dealing that was taken place in the area. While in the area Sgt Det Evans observed a blue Honda Accord (Mass Reg XXXpark on the Oakdale St/ Oakdate St. A short time later a small silver sedan pulled onto the middle of the street and stopped. A Hispanic male driver of Mass Reg XXXexited his vehicle and approached the drivers side window of the silver sedan. Sgt Det Evans observed a hand to hand transaction between the driver of the silver car and the Hispanic male operator of the blue Honda Accord. After the exchange, the two vehicles went opposite directions on Oakdale St. E-13 DCU members were not able to locate the silver sedan but were able to follow the blue Honda accord. Officers believing they observed a drug transaction utilized Channel 3 to have a marked unit stop the vehicle. Ma Reg XXXwas pulled over by B3 units at Harvard St/ Franklin Hill Ave. Sgt Det Evans approached the drivers side of the vehicle and spoke with the operator(XXX. This was the male Sgt Det Evans observed conduct the hand to hand exchange on Oakdale St. Sgt Det Evans askedXXX where he was coming fronm and he stated ""the gym."" Sgt Det Evans asked him if he had met with anyone else along the way to which he stated ""no."" Sgt Det Evans informed him that that was untrue because he had just watched him meet with someone on Oakdale St. Mr. XXXeventually admitted he did meet with someone and sold him a Craze Max Nicotine pack for 140 dollars. Officers then searched the vehicle and observed several packs of Craze Max Nicotine Packs along with packs of Marijuana Extract. Also in the vehicle was XXX XX/XX/XXXX Both parties were released no items were seized."
FC21003075,2021-08-11 00:00:00,TREMONT ST,BOSTON,2108,Stopped,Reasonable Suspicion ,,,Male,Black,Hispanic Origin,36.0,,Light Brown,0,"Officers responded to R/C for a black male with a red shirt with a lightning bolt on it and red flip flops selling drugs in the Boston Common. Caller stated that the male had a line of people that he was selling drugs to. Officers identified XXX matching the description and attempted to speak to him. XXXwas uncooperative with officers, refused to provide ID, and eventually ran away towards St Francis house. Officers did not directly observe any violation of drug laws and chose not to pursue XXXXXXhas prior drug charges and 2 prior rape charges. A102D Mustacchio/ Brugman"
FC21003100,2021-08-12 19:28:00,MILTON AVE,DORCHESTER,2124,Stopped,Encounter,,Passenger Car/ Automobile,Male,White,Hispanic Origin,34.0,,,0,"About 7:28 pm, on 08/12/21, Officers stopped MA REG XXXfor vals (tinted windows, no front plate) in front of XXXMilton Ave, Dorchester. Operating the motor vehicle was XXX (DOB XX/XX/XXXXwho has extensive 94C on the BOP. During interaction with XXX Officers observed that his Carotid Artery to be pulsing very fast. Furthermore Officers did note that the dashboard appeared to be stapled closed. This appeared to be inconsistent with the original manufacture of the motor vehicle. Also, MSP had intelligence that XXX was in possible possession of 94C within the vehicle in a hidden compartment. Based on the observations of both XXX and the vehicle, XXX was exited from the motor vehicle. At this point in time, XXX became irate and called his attorney XXXinformed XXX to lock the door and walk away. XXX was informed that this was an active investigation and that if we walked away, he would be placed in handcuffs so that Officers could further their investigation. Officers requested for a K9 to the scene. Officer Paterson (TD525) arrived on scene and did an exterior walk around with his k9. The k9 stopped and slightly signaled at the rear but kept on walking around. He was informed of the dashboard finding and the K9 sniffed the front seat passenger. Again the K9 stopped and sniffed the dashboard. Officer Paterson informed Officers that the K9 did not hit on the car. XXX was given a written warning and released from the scene. VK22"
FC21003271,2021-08-23 13:37:00,,ROXBURY,2118,Stopped,Encounter,,,Male,Black,Not of Hispanic Origin,41.0,Medium,Dark,0,"About 1:30 P.M. on Monday, 08/23/21, Officer Murphy in the D421D observed what appeared to be a hand to hand drug transaction at Ramsay Park 1917 Washington Street, Boston. Officer Murphy observed the suspect (XXX DOB XX/XX/XXXXappear to hand something to an unknown male and in return was handed money. The suspect then began counting the money. Officer Murphy then made contact with the suspect at Reed Street and Northampton Street. When asked what he was doing he stated he was just getting alcohol and cigarettes and proceeded to show nips and cigarettes. Officers queried the XXXfor warrants which yielded negative results. XXXhas an extensive BOP that included Rape, kidnapping, ABDW and distribution. FIO'd for intel purposes. D421D (Murphy) D105D (Ortiz/Gagnon) D425D (Penella)"
FC21003267,2021-08-23 13:37:00,,ROXBURY,2118,Stopped,Encounter,,,Male,Black,Not of Hispanic Origin,41.0,Medium,Dark,0,"About 1:30 P.M. on Monday, 08/23/2021, Officer Murphy in the D421D observed XXX engage in what appeared to be a hand to hand transaction at Ramsey Park, 1917 Washington Street, Boston. Officer then turned around and stopped the suspect (XXX) at Reed Street and Northampton Street. Officer Murphy questioned why the suspect was counting money and what he handed the other party and the suspect stated alcohol and proceeded to show Officers multiple nips and cigarettes. XXXqueried for warrants to no avail. Multiple entries on XXXBOP including rape, kidnapping, ABDW and distribution. FIO'd for intel purposes. D421D (Murphy) D105D (Ortiz/Gagnon) D425D (Penella)"
FC21003384,2021-08-30 21:27:00,ADAMS ST,DORCHESTER,2124,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Male,White,Hispanic Origin,23.0,Medium,,1,"On Monday, August 30, 2021 Officers Holt, Cahill and Sheehan in the VK03 along with Sgt. Jones (VK906) performed a traffic stop for VAL'S at 927 Adams St. Officers had observed RI Reg. XXX(gray Honda Accord) traveling on Adams St. at a high rate of speed. Officers were able to catch up with said vehicle and perform the stop. Officer Holt spoke with the operator XXX) who stated that he got lost getting off the highway trying to get to his girlfriends house on River St. Officer observed Mr. XXXto be seated in a way that an object could be hidden underneath him. Mr. XXXalso had several hundred dollar bills on his lap and marijuana was visible in the vehicle. Mr. XXXwas visibly shaking and appeared nervous. Mr. XXXhas a firearm history. Mr. XXXwas removed and frisked for Officer safety. A cell phone was located on the seat underneath Mr. XXXMr. XXXwas issued verbal warning for VAL'S and released. BWC"
FC21003528,2021-09-09 09:15:00,,BOSTON,2118,Stopped,Encounter,,,Male,White,Not of Hispanic Origin,38.0,Medium,,0,"Officers observed an unkown slim black male wearing a red and blue sweatshirt and dark colored pants holding a plastic baggie speaking with a white male wearing a white tshirt and blue jeans (Later identified as XXX at the corner of Massachusettes Ave and Harrison Ave which officers believed was possibly a hand to hand drug transaction. Officers stopped and spoke with XXX(Drug Possession, F/A, and Armed Robbery on BOP) who stated the unkown subject was offering him XXXother wise known as Heroin to which he stated he refused and kept walking. Officers lost sight of the unknown black male subject who fled the area. D101D (Aragones/Dowling)"
FC21003533,2021-09-10 02:00:00,ROXBURY ST,ROXBURY,2119,Stopped,Reasonable Suspicion ,,,Male,Black,Not of Hispanic Origin,30.0,Thin,Medium Brown,1,"While searching for a suspect in a reported B&E to a Motor Vehicle, officers stopped XXX walking from Malcom X Blvd down Roxbury Street. XXXwas wearing a black jacket, blue adidas sweatpants, and black and white sneakers, matching the witness description. Officers did not locate any valuable/stolen items on XXXhe was in possession of a hypodermic needle and additional paraphernalia consistent with drug use. He appeared to be suffering from the symptoms of drug withdrawal, and informed officers that he ""has a habit"". Officers offered him both EMS and informed him of services available to him for his drug addiction, which he refused at this time."
FC21003640,2021-09-16 01:19:00,COLUMBIA RD,SOUTH BOSTON,2127,Stopped,Reasonable Suspicion ,,,Male,White,Not of Hispanic Origin,23.0,Unknown,,0,"Officers responded to a call for 3-4 individuals breaking into cars. The 911 caller stated that one of the individuals were on a blue bicycle. Upon arrival, Officers observed individuals matching the description flee toward East 8th Street. XXX XX/XX/XXXXwas stopped at East 8th/Mercer Street on a blue bicycle. No signs of a break to a motor vehicle noted, however used hypodermic needles and cotton balls were observed in the area. XXX was FIO'D and released."
FC21003702,2021-09-19 18:08:00,ALBANY ST,BOSTON,2118,Stopped,Reasonable Suspicion ,,,Male,White,,32.0,,,1,"About 6:08pm on 09/19/2021 Officers on a Code 19 in area of Mass/Harrison/Albany observed subject XXX (w/m, black hat, blue shirt, beard) actively using a syringe to ingest drugs near 774 Albany Street. Officers stopped XXXand advised him to dispose of syringe. No other drugs recovered. Due to XXXapparent substance abuse issue and recent drug use, Officers advised him to clear his 2 misdemeanor warrants the following day or he would be subject to arrest. BOP includes Possession of Class A and Vandalism. Officers know these to be quality of life issues plaguing the Mass/Harrison/Albany are."
FC21003730,2021-09-20 19:05:00,AMES ST,DORCHESTER,2124,Stopped,Reasonable Suspicion ,,Passenger Van,Male,Black,Not of Hispanic Origin,28.0,Heavy,Medium Brown,0,YVSF intel officer conducted a TS for excessive tint on MA REG XXXa 2005 Honda Odyssey van. operatorXXX who has an extensive history around firearms and drugs. XXXis listed as a Greenwood associate. Verbal warning given for the vals.
FC21003741,2021-09-22 10:52:00,CITY HALL PLZ,BOSTON,2203,Stopped,Probable Cause,,,Male,White,Not of Hispanic Origin,22.0,,,1,"At 10:52am on Wednesday, 09/22/2021, Officers observed the suspect, XXX, sitting on the benches near City Hall Plaza. XXXwas holding a glass crack pipe. Officers approached XXXand searched him for any other illegal substances with negative results. Officers informed XXXthat possession of a crack pipe was a violation of Boston city ordinance. A CJIS inquiry for warrants also produced negative results. The crack pipe was disposed of XXXwas released without incident."
FC21003743,2021-09-22 14:00:00,,BOSTON,2114,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,62.0,Medium,,1,Officer observed MA XXXparked at the intersection of Causeway Street and Canal Street. The vehicle was blocking a fire hydrant and had its emergency lights activated. Officer also observed several individuals who displayed the appearance of drugs users around the vehicle and observed that the passenger side door was open with a female slouched over in the seat. officer went around the block and then observed the female to be slouched over on the side walk and someone now seated in the drivers seat of the vehicle. Officer conducted a TS and identified the driver asXXX. XXXhad an expired license and previous drug charges on bop. Search of XXXand vehicle was conducted and nothing illegal was located however a digital scale was found in center console. XXXwas cooperative and officer allowed him to park the vehicle in the area until someone with a license could move it. A411D (Mustacchio)
FC21003773,2021-09-23 11:40:00,,BOSTON,2118,Stopped,Probable Cause,,,Male,White,Hispanic Origin,57.0,Thin,Dark Brown,1,"Officers placed the suspectXXX under arrest by virtue of four active warrants at Greenwich Park and Claremont St, near the Southwest corridor. Officers are very familiar with XXXas he is a known drug dealer in District 4. Officers have recovered meth and heroin from XXXon multiple occasions. When placing XXXunder arrest officers recovered a plastic bag containing an additional plastic bag of heroin and 8 Keno slips folded filled with heroin. XXXtends to package his heroin in keno slips he folds then fills with heroin for resale. XXXwas additionally charged with possession with intent to distribute class A. DK01D Linnane/Mathewson/Walton/Tobin"
FC21003836,2021-09-29 10:32:00,,BOSTON,2215,Stopped,Reasonable Suspicion ,,,Male,Black,,35.0,,,1,"While responding to a call for a bank robbery at 199 Mass Ave., officers stoppedXXX in the area of the Fens closely matching the suspect description. XXXwas observed to have needles in his pockets and also had hammers in his pocket and in his backpack. XXXwas cooperative with officers, and soon after a photo was distributed to department emails and it was determined that XXXwas not the suspect from the incident. XXXwas FIOd and released. Upon viewing the initial blurry image, XXXwas understanding of the stop. DK01D"
FC21003839,2021-09-29 14:27:00,BOYLSTON ST,BOSTON,2215,Stopped,Reasonable Suspicion ,,,Male,White,Hispanic Origin,32.0,Thin,,1,"Officers stopped XXXafter a radio call for a Person w a Knife. XXXwalked into the Blaze Pizza with a knife in his hand, but made no threats or gestures towards anyone inside. Officers escorted XXXoutside where it became clear he was an emotionally disturbed person and most likely under the influence of drugs. He was given a ride to the Boston Medical Center for evaluation."
FC21003908,2021-10-05 03:49:00,,BOSTON,2118,Stopped,Reasonable Suspicion ,,,Male,Black,Not of Hispanic Origin,41.0,Thin,Medium Brown,1,"About 3:49AM, on Tuesday, 10/05/2021, Officers Torigian and Grochowski made a subject stop at the intersection of Tremont Street and West Dedham Street, Boston. Officers were stopped at the red light at the above intersection when the officers observed a male subject holding a black pipe in his right hand. The male subject observed officers in their marked cruiser and immediately tried to conceal the pipe against his right leg. Officers continued to observe the male subject, where the subject stopped on a stoop and laid down on the stairs. Officers approached the male subject and asked if he was okay, which he stated that his back hurt. Officers immediately told the male subject to kick the metal pipe away from him, which he was compliant. Officers asked the male subject if he needed a ambulance, which he refused. Officers asked the male subject if he wanted a ride to a shelter, which he stated yes. Officers asked the male subject for his social security number which identified the subject as XXX. Officers conducted a CJIS inquiry on XXXwhich confirmed his identity, and no active warrants. Officers stated to XXXthat they needed to pat him down before transporting him. Officers conducted a pat frisk of XXXand felt a hard long object inside his right pants pocket. XXXstated to officers that it was a pair of clippers, and officers located plyers inside a second pant pocket. XXXstated that he no longer wanted a ride to a shelter, and would walk to the hospital if he needed. Officers observed XXXto be wearing a grey hooded zip up sweatshirt, red sweatpants, and Under Armour black boots. D101A Torigian/Grochowski"
FC21003978,2021-10-10 02:51:00,EVERTON ST,BOSTON,2121,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,24.0,Thin,,0,"About 2:51 am, Sunday, October 10, 2021, Officer Kennedy (H425A) observed a Blue Infi (MA REG XXXtraveling at high speed on Geneva Ave (towards Onley St) while coming around a sharp curve. Officers manage to shop the vehicle in front of 49 Everton St. The operation immediately places both his hands out of a window without cause. The operate than was not making sense while being argumentative. The operator claimed to be the vehicle owner (XXX), who has open firearm charges. As an additional unit arrival, the operator exited the vehicle without cause. Officers place the operator in the rear of the car and frisk the immediate area of the driver seat. As the officers were speaking to the operator, the operator stated he was 29 years old. The age said to officers, and the age of the vehicle owner did not match. Officers also observed one plastic bag of what appeared to be marijuana and a more than half-empty bottle of Hennessy on the front passenger floor. Uniform Citation Issued (T-XXXfor speeding greater than reasonable (MGL 90-17) Body Worn Camera Active."
FC21003992,2021-10-10 15:30:00,,BOSTON,2135,Stopped,Encounter,,,Male,White,Not of Hispanic Origin,35.0,Medium,,1,Officers Dunn/Bernazzani responded to Rushmore Street / Michael Road for a report of an erratic male taking off his clothes in the middle of the street. Officers encountered XXX. XXXstated that he recently relapsed after a breakup and was having a difficult time. Officers discovered one capped needle on XXXperson. XXXrefused medical attention. XXXhas past history of B&E and possession of burglarious tools. CJIS query revealed no active warrants. XXXleft the area on foot. Officers disposed of the empty needle in the Sharps container at District 14.
FC21004041,2021-10-14 16:00:00,BUNKER HILL ST,CHARLESTOWN,2129,Stopped,Reasonable Suspicion ,,,Female,White,Not of Hispanic Origin,53.0,Thin,,1,"Officers observed XXX enter a location under investigation for drug activity . XXXis known from a prior arrest for PWID. XXXwas stopped, searched, FIO’d and released."
FC21004084,2021-10-18 01:39:00,,BOSTON,2116,Stopped,Reasonable Suspicion ,,,Male,White,Not of Hispanic Origin,31.0,Thin,Light,0,"A432A and A435A responded to a radio call for a report of white male trying car doors and knocking on front doors in the area of Church Street and Piedmont Street. It was also reported that the male was in possession of a green laser pointer. Units locatedXXX rummaging through trash in the area. He stated that he was in the area searching through trash to support his drug habit. He was in possession of a vape pen that had a green light on the front similar to a laser pointer. He denied attempting to break into any vehicles in the area. Officers searched vehicles in the area of Church, Piedmont, and Winchester. No vehicles appeared to be broken in to. Multiple bags of trash were observed to be rummaged through. Such was queried in CJIS, negative WMS at the time of encounter. A432A (Giblin) and A435A (Mejia)"
