fc_num,contact_date,street,city,zip,circumstance,basis,key_situations,vehicle_type,sex,race,ethnicity,age,build,skin_tone,was_frisked,narrative
FC22000162,2022-01-16 10:35:00,,BOSTON,2124,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,White,Hispanic Origin,30.0,Medium,,0,"Officers conducted a traffic stop of MA REG XXXfor VALs, excessive tint (90/9D) and obstructed plate (90/6) at the corner of Norfolk St. and Chipman St. Dorchester. Officer encountered the driver/owner XX/XX/XXXXwho was extremely confrontational with officers and refused to provide officers with his identification. Officers informed Mr. XXXthe reason for the traffic stop being the excessive tint (18%) and an obstructed license plate which was excessively dirty. Mr. XXXstated he had a tint waiver for the windows which he refused to provide. Officers verified Mr. XXXidentity from the vehicle registration as he would still not provide officers with his license. Mr. XXXwas informed that a citation would be issued for the aforementioned infractions. Mr. XXXrecorded the interaction on his cell phone and requested Officers name and badge numbers which was respectfully provided. MA Uniform citation XXXissued."
FC22000164,2022-01-16 10:59:00,LOUIS D BROWN WAY,DORCHESTER,2124,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,20.0,Medium,Dark,0,"Officers conducted a traffic stop at XXXLouis D Brown Way, Dorchester for speeding (MGL 90:17) on a gray Honda Accord bearing MA Registration XXX Operating the vehicle was XXX XX/XX/XXXXXXXwas wearing a Washington Nationals hat with XXXstreet sign embroidered in the back of the hat. Officers are aware that the Washington Nationals logo is associated with the Wilcock Street gang, XXXwas not previously associated with Wilcock in the gang database. Officers issued XXXa verbal warning. C111D (Meaney / O'Connor)"
FC22000167,2022-01-16 17:20:00,,BOSTON,2119,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Female,Black,Not of Hispanic Origin,21.0,Heavy,Medium,0,TS for VALS on MA REG: XXXOperator known to Officers asXXX(Active H-Block). XXX confrontational with Officers during stop. -B201F (Cubarney/Sheehy)
FC22000198,2022-01-18 09:48:00,,BOSTON,2119,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,31.0,Medium,Dark Brown,1,"About 9:48 AM Officers queried a Grey Infiniti G35 MA Reg # XXXwhich revealed the registered owner to have a suspended license. Officers conducted a traffic stop at Warren Street & Palmer Street. The operator identified himself as the registered owner,XXX (multiple firearm charges on BOP and one open firearm case out of Suffolk Superior). XXXwas placed under arrest. XXXand vehicle were searched with negative results. B102D (Samuel-Marshall/Beachemin)"
FC22000190,2022-01-18 17:30:00,DUDLEY ST,ROXBURY,2119,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,30.0,Medium,,0,"TS for VALS on NJ REG: XXXOperator identified as XXX (Active Orchard Park). XXXa shooting victim, stated that he was going home due to his curfew. XXXhas prior F/A, Trafficking and Armed Robbery on BOP. Cordial throughout stop. FIO'd to associate with the MV. -B454F (Cubarney)"
FC22000217,2022-01-20 11:34:00,,BOSTON,2116,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,40.0,Thin,,1,Motor vehicle stop on MA XXXfor violation of auto laws. Operator identified XXXhas one previous firearm arrest. FIOE for intel. Officer Kozub and Mustacchio.
FC22000252,2022-01-20 14:00:00,GLENWAY ST,DORCHESTER,2121,Stopped,Probable Cause,,Suv (sport Utility Vehicle),Male,Black,Unknown,21.0,,,0,"Officers conducted a traffic stop of MA rental: XXX(201XXXChevy Equinox, black) for excessive tint in the area of 10 Charlotte Street. The vehicle had also been queried 114 times previously in CJIS. The operator was identified asXXX (Johnston Road, prior drug and firearm charges). XXXstated that he had been stopped several times by police and was trying to return the rental. It was determined the vehicle had previously been queried related to an armed robbery in November 2021. XXXwas FIO'd and released. Officers observed XXXexiting the vehicle a short time later outside of XXXGreenwood Street. Adams/Harrington"
FC22000221,2022-01-20 18:30:00,,DORCHESTER,2125,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,,25.0,Heavy,Light Brown,0,"T-Stop of a 2008 Black infiniti M-35 (RI REG# XXXfor fail to display headlights at Stanwood St and Normandy St. Operator wasXXX (DOB: XX/XX/XXXXprior firearm charge. XXX stated the vehicle belongs to him but is registered to his dad in RI. XXX has prior FIO's with H-Block associates and was present at the F/A arrest of H-block associateXXXFilmed Officers throughout the stop but was cordial, FIOED, Verbal warning issued and released. C111F (Coyne and D'Addieco)"
FC22000224,2022-01-20 18:33:00,NORTHAMPTON ST,ROXBURY,2118,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Unknown,25.0,Medium,Medium Brown,1,"Officer conducted TS on Honda Accord (MA Reg# XXXfor revoked insurance. Operator was XXX XXXstated he is on federal probation for distribution of crack cocaine. XXXremoved from vehicle and pat frisked to no avail. Vehicle inventoried and towed. As vehicle was being towed, XXXwas picked up by blue Ford Fusion registered toXXX Officers did not see who was operating vehicle. Kearney/Cavaleri (D105F)"
FC22000233,2022-01-21 19:06:00,ADAMS ST,DORCHESTER,2122,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,25.0,Heavy,Medium Brown,0,"Approximately 7:06PM on today's date, 01/21/22, the H447F (Lopes) unit conducted a Traffic Stop for VALs of MA Reg. XXXXXX, DOB XX/XX/XXXXwas operating the vehicle and failed to stop for a stop sign at Adams and Bowdoin Street and the vehicle did not display front plate. CJIS query revealed XXXhas multiples F/A open cases, and several prior F/A charges. CJIS query also revealed no outstanding warrants. Massachusetts Uniform Citation XXXissued for Stop Violation, 89/9 and Failure to display number plate 90/6. FIOed for Intel purposes and released."
FC22000239,2022-01-22 14:15:00,,BOSTON,2111,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,19.0,,,0,"Officer stopped MA XXX(black Mercedes) for VALs on Essex St at South St. Owner/operator wasXXX (DOB XX/XX/XXXX XXXwas doing food deliveries for Uber Eats in the downtown area (showed Officer his Uber account with active pick-up at South Diner). XXXhas an open f/a case out of Palmer District Court from 6/14/21. He was stopped most recently on 11/7/21 after his vehicle was observed fleeing the area of a ""shots fired"" incident on Geneva Ave. XXXhad a black-colored fanny pack in the back seat that he kept looking at during the stop. He consented to a search of its contents, yielding about 1/2 ounce of marijuana. XXXdoes have a medical marijuana card, which he showed the Officer. FIOE'd for intel. Ostholthoff (A421F)"
FC22000245,2022-01-22 15:19:00,,BOSTON,2126,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Unknown,18.0,Thin,,1,Officers arrested XXXHeath St // Firearms & Assault Murder on BOP) for several active warrants following a traffic stop at Walk Hill & American Legion. Seized from vehicle was various amounts of different Class B & Class D. See I222004934 for more info Coffey / O'Toole
FC22000253,2022-01-23 09:19:00,BOSTON ST,DORCHESTER,2125,Stopped,Encounter,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,68.0,Medium,Dark,0,"TSTOP for VALS of MA REG: XXXon 01/23 at 9:15am after vehicle was observed leaving XXXBoston Street, Dorchester. CJIS inquiries revealed the vehicle failed to stop on Mass Ave on 01/19/2022. Operator of the vehicle was identified as XXXXX/XX/XXXX XXXhas several open Class B distribution cases. FIOE and released. F630D (Burke)"
FC22000258,2022-01-23 18:47:00,WASHINGTON ST,DORCHESTER,2124,Stopped,,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,22.0,Thin,,0,"About 6:47pm, on Sunday 01/23/22, the Officer stopped MA Reg: XXX(2018 Black Honda Accord) in the area of Talbot Ave and Washington St for speeding. The operator was identified asXXXDOB: XX/XX/XXXX- Active VnF - Previous Firearm Charges). XXXstated the vehicle belongs to his girlfriend but he drives it most of the time. XXXissued citation. Released C415F - Griffiths"
FC22000295,2022-01-25 18:18:00,,BOSTON,2119,Stopped,Reasonable Suspicion ,,Suv (sport Utility Vehicle),Male,Black,,47.0,,,1,"T/S for VALS on Quincy St. at Maybury St. Operator identified asXXX(DOB: XXXhas extensive BOP to include a guilty charge for Murder, Assault to Rob, ABDW, PFA, and Poss Ammo. FIO to associate operator with vehicle."
FC22000706,2022-01-25 18:45:00,ALBANY ST,ROXBURY,2119,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Hispanic Origin,41.0,Medium,,0,"T-Stop for VALs (Equipment/Tints) 815 Albany Street at 1800 hours. White Honda Civic XXXOperator identified as XXX(DOB XX/XX/XXXXLicense status revoked. HTO, A&B, 94C, ADW-Gun on the BOP. It should be noted a BRIC flyer was disseminated of the aforementioned vehicle wanted for FIO/Intel purposes in connection with I22205521. Officer took notice of XXXto be wearing the following: full face/head black ski mask, black neck gator, black, puffy winter coat, black sweatshirt, black sweatpants with Puma logo and white stripes, and black/orange Jordan sneakers. Operator summonsed for 90/23. DK01F (May/Murphy)"
FC22000301,2022-01-25 21:26:00,BRENT ST,DORCHESTER,2124,Stopped,Encounter,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,22.0,,,1,"About 9:26 pm, on Tuesday, 01/25/22, Officers from the Youth Violence Strike Force did stop MA Reg XXXfor tinted windows in front of XXXBrent St, Dorchester. The operator was the registered owner XXXDOB XXXis an active H-Block member with open FA cases on his BOP. Officers noted that H-Block is feuding with Bailey St. Also upon speaking to him, Officers observed multiple bags of a green leafy substance. Officers noted that he was very animated. Due to the fact that he was in the area of a rival group, along with his prior history around firearms, and him being animated, the Officers exited XXXout of the vehicle for weapons. A Frisk of weapons yielded negative results. XXXwas FIOED and released."
FC22000304,2022-01-25 21:29:00,,BOSTON,2124,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,32.0,Thin,Dark Brown,0,"At about 09:30pm on Tuesday January 25, 2022 Officers observed MA REG XXXidling at the intersection of Stratton St and Lyford St unoccupied and parked in front of a fire hydrant. A CJISWeb Inquiry showed the vehicle to have 75 inquiries with remarks of ""COPELAND / WATER ST"" & ""HARRISON BLVD"". Officers approached the vehicle with their parking violation ticket book in hand when they were approached by the ownerXXX DOB XX/XX/XXXXOpen F/A charges). XXXwas initially argumentative with Officers stating that he was being profiled due to Officers running the vehicle. Officers explained the reason they were approaching the vehicle and had XXXresponded that he was picking someone up from this location and pointed to a female visually limping down the sidewalk towards the vehicle. Officers assisted XXXin parking the vehicle away from the hydrant. FIO'd for Intel Purposes. C111F (Kennedy / Valenzuela)"
FC22000303,2022-01-25 22:52:00,,BOSTON,2121,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,29.0,Thin,,0,T-stop for VALS on FL REG: XXXOperator identified as XXX (Active Dennis). Cordial throughout stop. FIO'd to associate with MV. B102F (Cubarney/Luciw)
FC22000306,2022-01-26 00:32:00,,BOSTON,2119,Stopped,Probable Cause,,Suv (sport Utility Vehicle),Male,Black,Not of Hispanic Origin,32.0,Medium,,0,"T/S for VALs on 2020 Gray Buick Encore (MA REG: XXXat Notre Dame St and Bragdon St. Vehicle operator was XXX DOB: XX/XX/XXXX(Active H-Block). Vehicle is registered to XXXgirlfriend, XXX FIO to associate vehicle with XXXwas cordial with officers during stop."
FC22000310,2022-01-26 03:21:00,,BOSTON,2118,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Male,White,Unknown,23.0,Thin,Light,0,"T-Stop for VALs Albany Street & E Brookline Street @03:21 hours Black Nissan Sentra (MA REG: XXXtraveling the one way on E Newton Street. Stop conducted, operator identified as, XXX (DOB: XX/XX/XXXX Mr. XXXstated he was coming from Dudley in Roxbury. Officers had in fact observed Mr. XXXparked in the driveway at XXXAlbany Street (Boston EMS HQ) and driving off upon seeing department cruiser. The subject then proceeded to the rear of 811 Mass Ave and further stopping at 780 Albany Street where he picked up an unknown female. The subject XXXthen stated to officers he dropped off that female somewhere on E Newton Street. 102 MA Recent Inquiries on CJIS at the time of the stop. Massachusetts Uniform Citation issued in hand. FIO for intel purposes given the known drug abuse and sales area. D103A (Montero/Stone)"
FC22000319,2022-01-26 22:32:00,FREEPORT ST,BOSTON,2122,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Male,Black,Unknown,22.0,,,0,"T/S for VALs (89/9). Operator identified as XXX (DOB: XX/XX/XXXXTemporary GA reg. XXXstated he was travelling from GA to Boston for a funeral, but refused to provide a temporary address. Observed female in front passenger seat who did not identify herself. Observed male in right rear passenger who did not identify himself. Citation issued. XXXhas (1) F/A on his BOP from GA (FBI# XXXXXXalso has multiple probation violations, fleeing from police, and willfully obstructing police charges on his BOP. FIO for intel. H102F (Villegas-Hoag/Pina)"
FC22000330,2022-01-28 00:54:00,BOSTON ST,SOUTH BOSTON,2127,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,33.0,,,0,"Traffic stop conducted at 29 Boston St for failure to stop for red light. Driver isXXXy DOB XX/XX/XXXXDriver initially argumentative with Officers. XXXhas 7 ABDW's, 2 Armed Robberies, 2 ABPO's, and 3 Resisting Arrest charges per CJIS inquiry. Driving a rental 2021 Gray Toyota Camry CT REG XXXSuspect issued written citation for red light violation."
FC22000359,2022-01-31 00:00:00,,BOSTON,2118,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,White,Unknown,23.0,Thin,Light,0,"About 3:18pm on Monday 01/31/22, Officers Diaz and O'Rourke while assigned to the D201D while on random patrol conducted a traffic stop of a grey Nissan Sentra Sedan bearing Massachusetts registration XXX Officers stopped the vehicle for Ch 89 section 9 failure to stop at the red light on Washington street and East Newton street. XX/XX/XXXXwas driving the vehicle at the time. The vehicle has been inquired in CJIS 162 times to date including multiple times across Boston Districts. Traffic citation issued for the violation XXXwas FIOED and released."
FC22000426,2022-01-31 20:54:00,,BOSTON,2125,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,27.0,Medium,,1,"YVSF Investigation Officers conducted a TStop on MA REG XXXa 2021 Gray Toyota Camry with excessive tint on an rental vehicle. Operator was known Cameron St gang associate XXX. After multiple observations officers issued an exit order in which XXXhesitated. Once out of the vehicle he stated to officers ""watch next time"". Officers asked him to explain what that meant, to which he stated ""watch next time, i aint getting out"". Frisk yeilded negative results"
FC22000366,2022-02-01 01:25:00,,BOSTON,2125,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,,41.0,Medium,,1,"T/S for VALS of white, 2015 Infiniti Q50 (MA Reg: XXXowner,XXX. Operator wasXXXinactive Magnolia, multiple prior F/As, Home Invasion, Armed Robbery on BOP). XXXwas found to have no active license only a learner's permit. Car was able to be legally parked and advised XXXto not drive without a license driver present. XXXstated he was on Federal probation multiple times during encounter. FIO to associate with vehicle."
FC22000371,2022-02-01 01:26:00,,BOSTON,2119,Stopped,Intel,,Passenger Car/ Automobile,Male,White,Hispanic Origin,32.0,Thin,,0,"Traffic stop for VALS Washington Street & Melnea Cass @01:26 hours. Stop conducted of a blue Honda Civic (MA REG: XXXowned and operated by XXX (DOB: XX/XX/XXXXprior F/A, KDNP and ASLT MURD. Unidentified front seat passenger. Both parties cordial with officers. FIO for intel. D103A (Montero/Stone)"
FC22000379,2022-02-02 01:30:00,COLUMBIA RD,BOSTON,2125,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,29.0,Medium,Dark,0,"At about 1:30 am, Tuesday, February 2, 2022, Officer Kennedy, while assigned to the H437A, on-sited a red K.I.A. Sportage, went through the red light at Columbia Rd and Devon St and continued straight on Columbia Rd (Inbound). The vehicle was also seen traveling at a greater than reasonable speed. The vehicle continued on Columbia Rd towards Quincy St. The vehicle then went through the red light at Columbia Rd and Quincy St. In the area of 607 Columbia Rd Officer Kennedy conducted a traffic stop and the driver was identified as XXXt. CJIS inquiry showed XXXhas an active driver's license and has prior firearm charges on his criminal history. XXXwas issued a Uniform Citation (T-XXXfor violating M.G.L. Ch 89 Sec 9 (Failure to Stop for red light)"
FC22000383,2022-02-02 12:00:00,,BOSTON,2124,Stopped,Encounter,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,34.0,,,0,"Officers conducted a traffic stop for VALs 90/6 (obstructed plate) of MA REG XXX(Grey 2010 INFINITI G37) at the intersection of Talbot Ave. and Helen St. Dorchester. Officers met the driver and sole occupant of the vehicle XXXXX/XX/XXXXActive Fabyan /Thetford Ave. associate. Murder, Assault to Murder, and Multiple F/A on BOP. XXXstated the vehicle belongs to his girlfriend who is the registered owner and drives it while she is at work. XXXwas conversational with officers and expressed that the plate cover was affixed to the car to protect it from being stolen but would inform his girlfriend to remove it. Verbal warning issued. FIO'd to associate XXXwith the vehicle. C112D - Panzavecchia/Cox"
FC22000461,2022-02-02 14:20:00,WAYNE ST,ROXBURY,2121,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Male,Black,Unknown,21.0,,,1,YVSF OFFICER CONDUCTED A TS FOR EXCESSIVE SIDE TINT ON MA REG XXXA BLUE HYUNDAI ACCENT. OPERATOR XXX WHO WAS CONFRONTATIONAL WITH OFFICERS. AFTER MULTIPLE OBSERVATION OFFICERS BELIEVING XXXTO BE ARMED AND DANGEROUS ISSUED AN EXIT ORDER FOR A PAT FRISK OF HIM AND HIS IMMEDITE AREA TO WHICH YEILDED NEGATIVE RESULTS. VERBAL WARNING GIVEN
FC22000384,2022-02-02 17:00:00,HUNTINGTON AVE,ROXBURY,2115,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,34.0,Medium,,0,"T/S for VALS (red light violation) Officers spoke with operatorXXX (inactive Beech St, past F/A charges). Operator stated the car (MA REG - XXXwas a rental that belonged to his girlfriend. Officers issued a verbal warning. FIO'd to associate XXXwith vehicle. B105F Verdini/Hegerich"
FC22000403,2022-02-04 13:10:00,MORTON ST,BOSTON,2126,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,White,Hispanic Origin,49.0,Stocky,,1,"TS for VALS at 767 Morton Street (MA Reg XXX// 2019 White Chevy Traverse rental). Operator (XXX/ suspended license // 94C on BOP). Motor vehicle inventory search revealed 4 cells phones, multiple ID's, and multiple credit cards with different names. XXXsummonsed for 90/23 Coffey / O'Toole"
FC22000414,2022-02-05 15:27:00,,BOSTON,2130,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,23.0,Thin,Medium Brown,0,"YVSF Intel - VK23 Traffic Stop, illegal tint. Vehicle known to be operated by Heath street associate XXX Active license, verbal warning."
FC22000416,2022-02-05 19:30:00,,BOSTON,2124,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,24.0,Thin,Brown,0,"Traffic Stop for VALS of Ma registration XXXa 2006 Black Hyundai Sonata, VIN# XXX Operator identified asXXX DOB XX/XX/XXXX(Annunciation Member). XXXwas FIO'd and released with a verbal warning for Reckless Operation. XXXwas observed wearing a Black Hoodie and Jeans. It should be noted that XXXnow has braid/dreads. XXXwas calm and cooperative with officers. XXXhas been around firearms in the past and has been FIO'd with other Annunciation Rd Members/Associates. CK01F Lockwood/Wheeler"
FC22000417,2022-02-05 21:10:00,,BOSTON,2119,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,22.0,Medium,,1,"TS for VALS on MA REG: XXXOperator known as XXXActive VnF). Frisk of MV and person yielded negative results. Multiple cellphones, large sums of money in various denominations of currency, a scale and plastic bags located. XXXstated that he's ""couch surfing"" and staying at various families houses for the time being. FIO'd to associate with MV. -BK02F (Cubarney/Bertocchi)"
FC22000427,2022-02-06 01:51:00,,BOSTON,2119,Stopped,Encounter,,Passenger Car/ Automobile,Male,White,Hispanic Origin,23.0,Thin,Medium,0,"Officers conducted a traffic stop in the area of Walnut Ave. and Columbus Ave. on White Ford Focus Ma Reg XXXdue to a damaged rear bumper that was being dragged. Operator XXXPrior firearm charges on BOP) stated that he was in the Dudley area when a vehicle hit his and took off. He refused to file a report, stated he just wanted to get home. An unknown female passenger was in the vehicle as well. B103A (Centeio/Bamford)"
FC22000428,2022-02-06 02:18:00,LYFORD ST,DORCHESTER,2124,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,24.0,,,0,"Officers conducted a traffic stop of MA REG XXXBlack 2015 Jeep Cherokee, for VALS (speed, headlights, and tints) at XXXLyford St. Officers made contact with the driver XXX (active Heath St, 94C and ABPO on BOP). XXXwas polite and cordial with the officers during the stop and immediately rolled down all windows upon request because of the tints. XXXstated that he was goin to a party somewhere in Franklin Field believed to be somewhere on Stranton St. The vehicle and XXXlicense came back active, XXXwas FIOD to associate with car and released. (C112A) White/Lewis"
FC22000434,2022-02-06 08:48:00,,BOSTON,2109,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,White,Not of Hispanic Origin,43.0,,,0,Tstop on MA: XXXfor VALS. Operator was identified as the registered owner XXX XXXwas very cooperative with officers and stated that he was lost. A CJIS query of XXXvehicle revealed that his insurance was revoked. XXXwas allowed to park his vehicle in the area of the tstop and advised not to operate the vehicle. XXXinformed officers that he planned to tow the vehicle. XXXhas an active LTC and has 61 firearms registered to him. A102 (Mustacchio & Kozub)
FC22000442,2022-02-06 19:05:00,,BOSTON,2119,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,48.0,Medium,,0,"TS for VALS on TN REG: XXXOperator identified asXXXPrior Armed Assault to Kill, F/A's, ABDW). Cordial throughout stop. FIO'd to associate with MV. -B203F (Cubarney/Luciw)"
FC22000444,2022-02-07 02:19:00,WARREN ST,BOSTON,2119,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,30.0,,,0,"Around 2:00 AM on Monday, 02/07/22 Officers conducted a traffic stop of MA Reg: XXX(Blue Merz E Class) for VALS. The vehicle was registered to XXX Operator and sole occupant was identified as XXX Mr. XXXclaimed to have recently purchased the vehicle."
FC22000471,2022-02-09 00:00:00,ALPHA RD,DORCHESTER,2124,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,26.0,Thin,,0,"4PM 2/9/22 TS vals (Tint) XXXXXXAlpha Rd. Operated (XXX) active H block wearing Oakland Raiders hat (H block gang insignia).XXXeported to officers that if he did not have window tints ""I would lose my life if the wrong person saw me"". He reported to officers 'You know my friends, you know where I am from"". FIO to further document affiliation to H Block. YVSF"
FC22000478,2022-02-09 19:20:00,WASHINGTON STREET,BOSTON,2124,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,White,Hispanic Origin,21.0,Medium,,0,"Officers stopped MA Reg: XXXa black Chevy Impala, for excessive tint, in the area of 636 Washington St. Operator and sole occupant was identified as XXX(DOB XX/XX/XXXXXXXis active Orchard Park with prior firearm related offenses on his BOP. XXXacknowledged that he had excessive tint and stated that he did not want people to see who was inside his vehicle. XXXalso stated that he was heading to Bailey St to see his ""peoples"". Verbal warning issued."
FC22000476,2022-02-09 21:43:00,,BOSTON,2121,Stopped,Reasonable Suspicion ,,Suv (sport Utility Vehicle),Male,Black,Not of Hispanic Origin,28.0,Heavy,Dark Brown,0,TS for VALS on GA Temp Tag: XXXOperator known as XXX (Active Creston). Cordial throughout stop. Stated that he intends to move to Georgia once off Probation/Supervised release. FIO'd and released. -BK02F (Cubarney/Kerin)
FC22000483,2022-02-10 00:00:00,MILDRED AVE,MATTAPAN,2126,Stopped,Probable Cause,,Suv (sport Utility Vehicle),Male,Black,Not of Hispanic Origin,31.0,Medium,,1,TS 90/9D XXXMildred Ave MA REG XXXdriveXXX (multiple F/A on BOP). XXXvisibly shaking during stop. XXXremoved from the vehicle and pat frisked to no avail. Warning issued. O'Toole/Coffey
FC22000484,2022-02-10 14:45:00,MILLET ST,DORCHESTER,2124,Stopped,Encounter,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,43.0,Medium,,0,"Officer conducted a traffic stop of MA REG XXX2011 HYUNDAI SONATA for VALs, excessive tint 17% (90/9D) at XXXMillet St. Dorchester. Officers encountered the driver and sole occupant XXX XX/XX/XXXX(supervised parole for Murder). XXXstated he was unaware that the tints were illegal and had just purchased the car with the tints as they are. XXXstated he works at XXX at XXXDorchester Ave. and is waiting for his girlfriend to get out of work to go pick her up. verbal warning issued. FIO'd and released. C112D Panzavecchia / Cox"
FC22000531,2022-02-12 00:00:00,,BOSTON,2116,Stopped,Reasonable Suspicion ,,Passenger Car/ Automobile,Female,Black,Not of Hispanic Origin,40.0,Medium,,0,While on random patrol Officers conducted a traffic stop on MA reg XXXon Columbus Ave at Holyoke St. Initial inquiry of the vehicle comes back to a grey infiniti G35. Officers observed the plates to be attached to a maroon Toyota Highlander. Officers spoke with the registered owner (XXX who stated she had purchased the vehicle 6 days ago and was going to the RMV monday to transfer the plates to the new vehicle. Ms. XXXprovided Officers with active insurance and the title of the vehicle. Due to the 10 day grace period the RMV allows Officers advised Ms. XXXto transfer her plates over immediately. FIOEd for intel DK01F (Murphy/May) D101F (O'Leary/Jenner)
FC22000511,2022-02-12 00:33:00,,BOSTON,2111,Stopped,Probable Cause,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,20.0,,,0,"TS MA REG: XXXfor VALS at Kneeland & Tyler Street. Operator -XXX DOB: XX/XX/XXXX Officers observed heavy tint on the vehicle and could not observe who was operating at the time of the stop. XXXprovided Officers with the proper paper work for Tinted Glass waiver approval dating back to 11/1/2021. The vehicle is registered to XXXmother XXXDOB: XX/XX/XXXXCJIS query revealed an expired license for XXX For the purpose of background officers received a BRIC flyer Titled: Cell Phones Targeted for Financial Crimes around Bars/ Nightclubs Late at Night. One of the noteworthy individuals involved in prior activity is a (XXX DOB: XX/XX/XXXXwho officers stopped days earlier operating a Black BMW MA REG: XXXBoth Vehicles stopped are registered toXXXout of XXXEastman Street #1 Dorchester, MA 02125. Officers have had numerous encounters withXXX and XXX together and both vehicles are frequent around the downtown area. XXXyielded an active license via CJIS and was FIO'd and released. FIO for intel purposes. A102A (Entwistle/Rooney)"
FC22000517,2022-02-12 01:49:00,ALBANY ST,BOSTON,2118,Stopped,Intel,,Passenger Car/ Automobile,Male,Black,Not of Hispanic Origin,51.0,,,0,"T-Stop for VALs 710 Albany Street @01:49 hours Officers stopped a white Chrysler PT Cruiser (MA REG: XXXowned and operated byXXX (DOB: XX/XX/XXXXNo MA BOP but an extensive record in the state of Florida. ARM ROB, 94C (COCAINE) followed by several convictions. Mr. XXXstated he dropped off his wife at the hospital. Officer's had in fact seen the female get out of the vehicle and approach the steps at 774 Albany Street. Mr. XXXopenly admitted to officers they are both suffering an addiction issue. Officers advised Mr. XXXto seek rehab counseling. D103A (Montero/Stone)"
